state_fips,state,soc_minor,civ_noninst_pop_employed,civ_noninst_pop_employed_local,civ_noninst_pop_employed_immigrant,civ_noninst_pop_employed_central_america,civ_noninst_pop_employed_south_america,civ_noninst_pop_employed_mexico,count,count_local,count_immigrant,count_central_america,count_south_america,count_mexico,minor_group,title
34,New Jersey,119,252457,187415,65042,3002,9278,1897,13821,10638,3183,98,373,75,11-9000,Other Management Occupations
34,New Jersey,131,155908,119082,36826,831,3923,392,9024,6985,2039,37,182,24,13-1000,Business Operations Specialists
34,New Jersey,132,117816,85631,32185,417,3045,299,6852,5078,1774,22,149,13,13-2000,Financial Specialists
34,New Jersey,1512,165634,84539,81095,793,2938,245,9300,4956,4344,29,138,14,15-1200,Computer Occupations
34,New Jersey,152,10693,6673,4020,16,88,0,603,377,226,1,4,0,15-2000,Mathematical Science Occupations
34,New Jersey,171,6730,4604,2126,18,277,24,401,276,125,2,13,1,17-1000,"Architects, Surveyors, and Cartographers"
34,New Jersey,172,46939,31338,15601,273,1264,142,2683,1843,840,15,55,5,17-2000,Engineers
34,New Jersey,173,13981,10133,3848,265,698,57,819,627,192,9,34,3,17-3000,"Drafters, Engineering Technicians, and Mapping Technicians"
34,New Jersey,191,8407,5176,3231,0,110,0,510,314,196,0,7,0,19-1000,Life Scientists
34,New Jersey,192,16992,9260,7732,61,202,25,986,558,428,5,12,1,19-2000,Physical Scientists
34,New Jersey,193,8445,7258,1187,0,182,41,521,448,73,0,12,3,19-3000,Social Scientists and Related Workers
34,New Jersey,194,8901,6402,2499,28,399,118,578,433,145,1,21,4,19-4000,"Life, Physical, and Social Science Technicians"
34,New Jersey,195,1372,1055,317,0,87,19,91,73,18,0,4,1,19-5000,Occupational Health and Safety Specialists and Technicians
34,New Jersey,211,60073,50812,9261,511,1700,125,3261,2806,455,22,82,7,21-1000,"Counselors, Social Workers, and Other Community and Social Service Specialists"
34,New Jersey,212,9028,6182,2846,139,470,45,665,434,231,7,38,3,21-2000,Religious Workers
34,New Jersey,231,39178,34735,4443,101,291,12,2288,2066,222,4,15,2,23-1000,"Lawyers, Judges, and Related Workers"
34,New Jersey,232,17326,14647,2679,30,381,14,998,853,145,3,20,3,23-2000,Legal Support Workers
34,New Jersey,251,28971,19314,9657,42,1065,106,1831,1250,581,4,48,5,25-1000,Postsecondary Teachers
34,New Jersey,252,176507,155532,20975,926,4147,370,10890,9695,1195,43,196,11,25-2000,"Preschool, Elementary, Middle, Secondary, and Special Education Teachers"
34,New Jersey,253,22010,17679,4331,176,759,86,1489,1219,270,7,32,4,25-3000,Other Teachers and Instructors
34,New Jersey,254,6715,5680,1035,82,108,19,465,396,69,1,6,1,25-4000,"Librarians, Curators, and Archivists"
34,New Jersey,259,52535,42014,10521,383,2572,246,3119,2568,551,24,114,16,25-9000,Other Educational Instruction and Library Occupations
34,New Jersey,271,31280,24037,7243,225,838,254,1918,1491,427,10,46,11,27-1000,Art and Design Workers
34,New Jersey,272,19187,16414,2773,40,528,148,1347,1179,168,1,27,5,27-2000,"Entertainers and Performers, Sports and Related Workers"
34,New Jersey,273,25034,21610,3424,164,373,22,1639,1420,219,5,24,1,27-3000,Media and Communication Workers
34,New Jersey,274,9333,7793,1540,19,301,28,569,484,85,1,13,2,27-4000,Media and Communication Equipment Workers
34,New Jersey,291,171936,120499,51437,431,3570,167,9706,7067,2639,22,169,9,29-1000,Healthcare Diagnosing or Treating Practitioners
34,New Jersey,292,73076,51705,21371,444,2343,738,3765,2760,1005,21,106,14,29-2000,Health Technologists and Technicians
34,New Jersey,299,2011,1721,290,0,17,0,128,108,20,0,2,0,29-9000,Other Healthcare Practitioners and Technical Occupations
34,New Jersey,3111,77131,38400,38731,1527,5297,679,3575,1978,1597,60,237,27,31-1100,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides"
34,New Jersey,312,3298,2574,724,52,0,48,192,152,40,1,0,2,31-2000,Occupational Therapy and Physical Therapist Assistants and Aides
34,New Jersey,319,39968,29758,10210,282,2810,420,2040,1546,494,16,108,15,31-9000,Other Healthcare Support Occupations
34,New Jersey,331,8954,8301,653,0,201,0,504,472,32,0,8,0,33-1000,Supervisors of Protective Service Workers
34,New Jersey,332,6811,6332,479,0,74,0,349,329,20,0,3,0,33-2000,Firefighting and Prevention Workers
34,New Jersey,333,41920,38921,2999,249,540,107,2169,2024,145,11,27,4,33-3000,Law Enforcement Workers
34,New Jersey,339,42296,34899,7397,304,1186,144,2433,2116,317,8,49,9,33-9000,Other Protective Service Workers
34,New Jersey,351,23400,14678,8722,850,1536,1088,1185,811,374,25,63,35,35-1000,Supervisors of Food Preparation and Serving Workers
34,New Jersey,352,64268,31392,32876,6536,4864,9258,3225,2018,1207,182,188,290,35-2000,Cooks and Food Preparation Workers
34,New Jersey,353,86630,65967,20663,2281,4890,2275,4999,4043,956,77,215,73,35-3000,Food and Beverage Serving Workers
34,New Jersey,359,22602,15758,6844,1453,1123,1527,1458,1147,311,44,60,57,35-9000,Other Food Preparation and Serving Related Workers
34,New Jersey,371,9959,6156,3803,784,1127,590,488,330,158,35,39,18,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers
34,New Jersey,372,100218,44090,56128,9287,17971,6829,4960,2599,2361,337,754,235,37-2000,Building Cleaning and Pest Control Workers
34,New Jersey,373,28587,15836,12751,4598,1099,5155,1480,1054,426,138,45,152,37-3000,Grounds Maintenance Workers
34,New Jersey,391,3534,2171,1363,45,258,0,171,122,49,1,7,0,39-1000,Supervisors of Personal Care and Service Workers
34,New Jersey,392,7159,6480,679,118,266,67,449,408,41,6,13,2,39-2000,Animal Care and Service Workers
34,New Jersey,393,11665,8615,3050,98,274,49,800,640,160,3,18,2,39-3000,Entertainment Attendants and Related Workers
34,New Jersey,394,1167,1145,22,0,12,0,68,65,3,0,1,0,39-4000,Funeral Service Workers
34,New Jersey,395,36592,23757,12835,988,1979,429,1847,1233,614,34,90,23,39-5000,Personal Appearance Workers
34,New Jersey,396,3441,2124,1317,129,81,25,160,106,54,5,5,1,39-6000,"Baggage Porters, Bellhops, and Concierges"
34,New Jersey,397,1002,811,191,0,147,0,70,60,10,0,3,0,39-7000,Tour and Travel Guides
34,New Jersey,399,56555,41857,14698,1349,3858,605,3945,3162,783,58,193,28,39-9000,Other Personal Care and Service Workers
34,New Jersey,411,122031,89789,32242,1134,4243,1077,6502,4973,1529,43,173,44,41-1000,Supervisors of Sales Workers
34,New Jersey,412,174419,132735,41684,3259,6844,2793,10525,8414,2111,122,331,123,41-2000,Retail Sales Workers
34,New Jersey,413,55463,46572,8891,354,1359,206,3163,2673,490,11,58,8,41-3000,"Sales Representatives, Services"
34,New Jersey,414,38578,31641,6937,487,1091,352,2198,1858,340,13,45,11,41-4000,"Sales Representatives, Wholesale and Manufacturing"
34,New Jersey,419,34233,27398,6835,235,1371,172,2044,1677,367,10,65,4,41-9000,Other Sales and Related Workers
34,New Jersey,431,43063,34390,8673,560,1693,300,2381,1931,450,19,79,13,43-1000,Supervisors of Office and Administrative Support Workers
34,New Jersey,432,1783,1477,306,0,103,0,95,82,13,0,4,0,43-2000,Communications Equipment Operators
34,New Jersey,433,68431,52786,15645,770,2800,387,4013,3155,858,26,134,18,43-3000,Financial Clerks
34,New Jersey,434,131307,106021,25286,1541,5111,1380,7582,6269,1313,67,258,52,43-4000,Information and Record Clerks
34,New Jersey,435,60779,44051,16728,1215,3758,697,3211,2451,760,43,161,30,43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers"
34,New Jersey,436,93528,79390,14138,952,3328,388,5790,4957,833,39,164,18,43-6000,Secretaries and Administrative Assistants
34,New Jersey,439,77144,61709,15435,905,4047,306,4656,3780,876,38,182,14,43-9000,Other Office and Administrative Support Workers
34,New Jersey,451,396,317,79,0,0,70,22,17,5,0,0,4,45-1000,"Supervisors of Farming, Fishing, and Forestry Workers"
34,New Jersey,452,6329,2764,3565,408,340,2245,389,217,172,26,9,114,45-2000,Agricultural Workers
34,New Jersey,453,774,674,100,0,0,0,66,59,7,0,0,0,45-3000,Fishing and Hunting Workers
34,New Jersey,454,261,235,26,0,0,11,24,22,2,0,0,1,45-4000,"Forest, Conservation, and Logging Workers"
34,New Jersey,471,18033,14307,3726,801,608,391,980,820,160,20,30,15,47-1000,Supervisors of Construction and Extraction Workers
34,New Jersey,472,159439,93834,65605,16240,17958,12240,7786,5455,2331,454,607,368,47-2000,Construction Trades Workers
34,New Jersey,473,593,346,247,57,80,82,31,24,7,1,2,2,47-3000,"Helpers, Construction Trades"
34,New Jersey,474,9431,7217,2214,395,688,264,518,422,96,15,23,7,47-4000,Other Construction and Related Workers
34,New Jersey,475,1051,1004,47,4,24,0,59,56,3,1,1,0,47-5000,Extraction Workers
34,New Jersey,491,6395,4859,1536,0,420,140,325,270,55,0,14,4,49-1000,"Supervisors of Installation, Maintenance, and Repair Workers"
34,New Jersey,492,13800,10374,3426,238,848,47,719,587,132,8,31,3,49-2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers"
34,New Jersey,493,41135,28748,12387,1599,3054,1471,2007,1542,465,54,103,40,49-3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers"
34,New Jersey,499,48414,36285,12129,1272,2878,852,2565,2043,522,46,111,30,49-9000,"Other Installation, Maintenance, and Repair Occupations"
34,New Jersey,511,16863,10598,6265,851,1199,417,903,612,291,28,57,19,51-1000,Supervisors of Production Workers
34,New Jersey,512,12850,6693,6157,705,1604,674,734,429,305,29,71,29,51-2000,Assemblers and Fabricators
34,New Jersey,513,14385,7492,6893,1084,1209,1410,718,432,286,40,48,39,51-3000,Food Processing Workers
34,New Jersey,514,17988,10048,7940,1242,2136,611,961,617,344,45,99,23,51-4000,Metal Workers and Plastic Workers
34,New Jersey,5151,6051,4254,1797,168,482,241,308,223,85,6,20,11,51-5100,Printing Workers
34,New Jersey,516,11446,3414,8032,1080,1636,1296,585,216,369,38,74,49,51-6000,"Textile, Apparel, and Furnishings Workers"
34,New Jersey,517,1781,993,788,94,158,158,93,64,29,1,7,4,51-7000,Woodworkers
34,New Jersey,518,6807,5349,1458,95,311,56,374,308,66,3,12,3,51-8000,Plant and System Operators
34,New Jersey,519,71895,35096,36799,4758,8300,4537,3631,2061,1570,168,367,170,51-9000,Other Production Occupations
34,New Jersey,531,8626,5989,2637,194,669,50,444,333,111,8,29,2,53-1000,Supervisors of Transportation and Material Moving Workers
34,New Jersey,532,5446,4325,1121,51,180,42,294,242,52,2,8,1,53-2000,Air Transportation Workers
34,New Jersey,533,132125,76037,56088,5717,13149,2203,6209,4032,2177,188,523,81,53-3000,Motor Vehicle Operators
34,New Jersey,534,2367,1971,396,0,40,85,143,123,20,0,3,3,53-4000,Rail Transportation Workers
34,New Jersey,535,1591,1331,260,0,0,32,82,70,12,0,0,1,53-5000,Water Transportation Workers
34,New Jersey,536,12960,9103,3857,103,723,243,641,492,149,2,30,5,53-6000,Other Transportation Workers
34,New Jersey,537,151186,90481,60705,9989,13182,8579,7698,5287,2411,323,529,336,53-7000,Material Moving Workers
35,New Mexico,111,9440,8911,529,0,0,260,508,484,24,0,0,9,11-1000,Top Executives
35,New Mexico,112,2926,2906,20,0,0,8,159,155,4,0,1,1,11-2000,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers"
35,New Mexico,113,13241,12373,868,95,43,380,676,645,31,4,1,14,11-3000,Operations Specialties Managers
35,New Mexico,119,50152,44802,5350,127,164,3464,2656,2440,216,4,7,129,11-9000,Other Management Occupations
35,New Mexico,131,19192,18472,720,27,38,275,1023,980,43,1,3,16,13-1000,Business Operations Specialists
35,New Mexico,132,11854,11153,701,20,35,303,701,654,47,1,4,12,13-2000,Financial Specialists
35,New Mexico,1512,15692,14401,1291,0,44,274,856,787,69,0,4,13,15-1200,Computer Occupations
35,New Mexico,152,1000,910,90,0,0,0,59,52,7,0,0,0,15-2000,Mathematical Science Occupations
35,New Mexico,171,1107,1097,10,0,0,10,53,52,1,0,0,1,17-1000,"Architects, Surveyors, and Cartographers"
35,New Mexico,172,11736,10396,1340,35,158,292,612,550,62,2,6,12,17-2000,Engineers
35,New Mexico,173,5350,5008,342,0,18,213,258,243,15,0,1,6,17-3000,"Drafters, Engineering Technicians, and Mapping Technicians"
35,New Mexico,191,1746,1471,275,0,19,27,95,80,15,0,1,2,19-1000,Life Scientists
35,New Mexico,192,5730,4052,1678,0,75,69,306,231,75,0,3,3,19-2000,Physical Scientists
35,New Mexico,193,1613,1552,61,0,0,0,99,94,5,0,0,0,19-3000,Social Scientists and Related Workers
35,New Mexico,194,3464,3004,460,0,0,87,210,183,27,0,0,5,19-4000,"Life, Physical, and Social Science Technicians"
35,New Mexico,195,593,563,30,0,0,30,36,34,2,0,0,2,19-5000,Occupational Health and Safety Specialists and Technicians
35,New Mexico,211,13461,12652,809,0,78,282,714,679,35,0,5,15,21-1000,"Counselors, Social Workers, and Other Community and Social Service Specialists"
35,New Mexico,212,2716,2374,342,0,118,166,128,113,15,0,3,9,21-2000,Religious Workers
35,New Mexico,231,4854,4531,323,0,42,22,255,242,13,0,1,2,23-1000,"Lawyers, Judges, and Related Workers"
35,New Mexico,232,3163,2736,427,23,10,311,142,130,12,1,1,6,23-2000,Legal Support Workers
35,New Mexico,251,8419,6282,2137,91,179,421,452,362,90,1,9,15,25-1000,Postsecondary Teachers
35,New Mexico,252,31044,28597,2447,13,149,1035,1749,1616,133,1,9,44,25-2000,"Preschool, Elementary, Middle, Secondary, and Special Education Teachers"
35,New Mexico,253,3884,3651,233,0,75,71,279,259,20,0,5,4,25-3000,Other Teachers and Instructors
35,New Mexico,254,2179,2111,68,0,0,64,120,114,6,0,0,4,25-4000,"Librarians, Curators, and Archivists"
35,New Mexico,259,9517,8518,999,20,47,703,553,502,51,1,4,30,25-9000,Other Educational Instruction and Library Occupations
35,New Mexico,271,5712,5411,301,14,102,112,337,318,19,1,1,6,27-1000,Art and Design Workers
35,New Mexico,272,3189,2853,336,0,91,164,189,171,18,0,2,8,27-2000,"Entertainers and Performers, Sports and Related Workers"
35,New Mexico,273,4313,3758,555,14,52,356,237,215,22,1,3,9,27-3000,Media and Communication Workers
35,New Mexico,274,1720,1605,115,0,0,103,90,85,5,0,0,2,27-4000,Media and Communication Equipment Workers
35,New Mexico,291,32961,29610,3351,0,223,622,1608,1471,137,0,9,27,29-1000,Healthcare Diagnosing or Treating Practitioners
35,New Mexico,292,16358,15300,1058,0,194,239,733,689,44,0,4,15,29-2000,Health Technologists and Technicians
35,New Mexico,299,580,580,0,0,0,0,24,23,1,0,0,1,29-9000,Other Healthcare Practitioners and Technical Occupations
35,New Mexico,3111,25490,21797,3693,92,188,2793,1478,1325,153,4,7,117,31-1100,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides"
35,New Mexico,312,573,555,18,0,0,18,34,32,2,0,1,1,31-2000,Occupational Therapy and Physical Therapist Assistants and Aides
35,New Mexico,319,9421,8582,839,29,20,414,458,425,33,2,1,13,31-9000,Other Healthcare Support Occupations
35,New Mexico,331,2236,2217,19,0,0,0,128,126,2,0,0,1,33-1000,Supervisors of Protective Service Workers
35,New Mexico,332,2992,2905,87,0,0,39,169,165,4,0,0,2,33-2000,Firefighting and Prevention Workers
35,New Mexico,333,9872,9566,306,0,9,158,432,420,12,0,1,7,33-3000,Law Enforcement Workers
35,New Mexico,339,9877,9137,740,14,12,346,553,523,30,2,1,11,33-9000,Other Protective Service Workers
35,New Mexico,351,5273,4514,759,0,0,574,257,217,40,0,0,28,35-1000,Supervisors of Food Preparation and Serving Workers
35,New Mexico,352,22756,16470,6286,186,25,5592,1210,979,231,6,1,201,35-2000,Cooks and Food Preparation Workers
35,New Mexico,353,22176,19418,2758,142,25,2020,1065,946,119,6,1,80,35-3000,Food and Beverage Serving Workers
35,New Mexico,359,5700,4196,1504,20,0,1117,358,308,50,1,0,40,35-9000,Other Food Preparation and Serving Related Workers
35,New Mexico,371,2131,1872,259,0,0,250,98,88,10,0,0,9,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers
35,New Mexico,372,25267,17337,7930,754,47,6966,1472,1144,328,18,2,294,37-2000,Building Cleaning and Pest Control Workers
35,New Mexico,373,7849,5743,2106,99,19,1943,432,354,78,6,1,67,37-3000,Grounds Maintenance Workers
35,New Mexico,391,715,680,35,0,0,0,38,36,2,0,0,0,39-1000,Supervisors of Personal Care and Service Workers
35,New Mexico,392,2092,1772,320,0,0,310,126,110,16,0,0,13,39-2000,Animal Care and Service Workers
35,New Mexico,393,2022,1882,140,0,0,57,134,121,13,0,0,3,39-3000,Entertainment Attendants and Related Workers
35,New Mexico,394,281,281,0,0,0,0,18,18,0,0,0,0,39-4000,Funeral Service Workers
35,New Mexico,395,6158,5147,1011,7,22,223,267,227,40,1,2,9,39-5000,Personal Appearance Workers
35,New Mexico,396,279,245,34,0,0,34,9,8,1,0,0,1,39-6000,"Baggage Porters, Bellhops, and Concierges"
35,New Mexico,397,398,398,0,0,0,0,33,32,1,0,1,0,39-7000,Tour and Travel Guides
35,New Mexico,399,10142,9076,1066,44,0,803,603,552,51,2,1,34,39-9000,Other Personal Care and Service Workers
35,New Mexico,411,24004,21794,2210,62,67,1604,1082,1002,80,2,2,51,41-1000,Supervisors of Sales Workers
35,New Mexico,412,42579,38080,4499,30,80,3203,2203,2022,181,3,5,124,41-2000,Retail Sales Workers
35,New Mexico,413,5676,5090,586,0,15,413,245,231,14,0,1,10,41-3000,"Sales Representatives, Services"
35,New Mexico,414,5125,4649,476,0,0,368,260,239,21,0,0,16,41-4000,"Sales Representatives, Wholesale and Manufacturing"
35,New Mexico,419,5231,4815,416,69,0,146,272,247,25,2,1,10,41-9000,Other Sales and Related Workers
35,New Mexico,431,8600,8095,505,35,0,361,408,385,23,2,1,12,43-1000,Supervisors of Office and Administrative Support Workers
35,New Mexico,432,627,591,36,0,0,36,24,23,1,0,0,1,43-2000,Communications Equipment Operators
35,New Mexico,433,15469,14615,854,37,12,573,805,759,46,3,2,28,43-3000,Financial Clerks
35,New Mexico,434,33744,31914,1830,70,21,1340,1689,1593,96,5,4,59,43-4000,Information and Record Clerks
35,New Mexico,435,9686,8655,1031,75,39,647,502,462,40,3,2,22,43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers"
35,New Mexico,436,17175,16360,815,0,99,584,1032,974,58,1,4,36,43-6000,Secretaries and Administrative Assistants
35,New Mexico,439,15627,14662,965,0,29,700,881,838,43,2,2,26,43-9000,Other Office and Administrative Support Workers
35,New Mexico,451,523,498,25,0,0,25,32,27,5,0,0,4,45-1000,"Supervisors of Farming, Fishing, and Forestry Workers"
35,New Mexico,452,5851,3095,2756,46,0,2679,389,281,108,4,0,101,45-2000,Agricultural Workers
35,New Mexico,453,98,98,0,0,0,0,3,3,0,0,0,0,45-3000,Fishing and Hunting Workers
35,New Mexico,454,366,332,34,0,0,34,28,26,2,0,0,2,45-4000,"Forest, Conservation, and Logging Workers"
35,New Mexico,471,5975,4961,1014,55,4,944,301,258,43,1,1,38,47-1000,Supervisors of Construction and Extraction Workers
35,New Mexico,472,39431,28098,11333,170,0,10988,2097,1713,384,6,1,372,47-2000,Construction Trades Workers
35,New Mexico,473,608,465,143,0,0,143,29,25,4,0,0,4,47-3000,"Helpers, Construction Trades"
35,New Mexico,474,2203,1925,278,0,0,278,133,123,10,0,0,9,47-4000,Other Construction and Related Workers
35,New Mexico,475,5559,4257,1302,0,21,1167,238,190,48,0,1,42,47-5000,Extraction Workers
35,New Mexico,491,1857,1708,149,0,0,149,84,78,6,0,0,6,49-1000,"Supervisors of Installation, Maintenance, and Repair Workers"
35,New Mexico,492,3229,2916,313,0,0,240,148,139,9,0,0,7,49-2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers"
35,New Mexico,493,14392,12311,2081,0,0,1893,657,583,74,0,1,67,49-3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers"
35,New Mexico,499,13327,11709,1618,24,68,1221,602,536,66,2,3,49,49-9000,"Other Installation, Maintenance, and Repair Occupations"
35,New Mexico,511,2148,1732,416,0,0,366,113,98,15,0,0,13,51-1000,Supervisors of Production Workers
35,New Mexico,512,1685,1394,291,30,0,180,93,80,13,2,0,7,51-2000,Assemblers and Fabricators
35,New Mexico,513,3690,2830,860,64,0,796,168,138,30,3,0,26,51-3000,Food Processing Workers
35,New Mexico,514,5092,4321,771,30,17,642,277,246,31,1,1,25,51-4000,Metal Workers and Plastic Workers
35,New Mexico,5151,501,452,49,0,0,49,26,24,2,0,0,2,51-5100,Printing Workers
35,New Mexico,516,2189,1271,918,0,0,772,136,96,40,0,1,30,51-6000,"Textile, Apparel, and Furnishings Workers"
35,New Mexico,517,629,539,90,37,53,0,40,38,2,1,1,0,51-7000,Woodworkers
35,New Mexico,518,2295,2211,84,0,0,29,109,106,3,0,0,1,51-8000,Plant and System Operators
35,New Mexico,519,11074,9460,1614,127,0,1312,625,554,71,2,0,59,51-9000,Other Production Occupations
35,New Mexico,531,743,727,16,0,0,16,50,49,1,0,0,1,53-1000,Supervisors of Transportation and Material Moving Workers
35,New Mexico,532,1806,1715,91,0,0,0,76,68,8,0,0,0,53-2000,Air Transportation Workers
35,New Mexico,533,23422,19259,4163,96,30,3169,1200,1048,152,5,2,118,53-3000,Motor Vehicle Operators
35,New Mexico,534,959,959,0,0,0,0,44,43,1,1,0,0,53-4000,Rail Transportation Workers
35,New Mexico,535,18,18,0,0,0,0,6,4,2,0,0,1,53-5000,Water Transportation Workers
35,New Mexico,536,1479,1314,165,0,0,29,78,74,4,0,0,1,53-6000,Other Transportation Workers
35,New Mexico,537,25125,21042,4083,136,45,3460,1365,1203,162,7,3,126,53-7000,Material Moving Workers
36,New York,111,124339,98504,25835,497,2705,617,6607,5350,1257,20,117,21,11-1000,Top Executives
36,New York,112,74408,61923,12485,404,1355,288,3836,3202,634,13,57,9,11-2000,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers"
36,New York,113,183854,139301,44553,1262,5027,999,10194,7869,2325,53,253,45,11-3000,Operations Specialties Managers
36,New York,119,512813,398745,114068,5440,14127,4505,28234,22662,5572,223,634,159,11-9000,Other Management Occupations
36,New York,131,279942,223788,56154,1600,6374,1233,15182,12355,2827,68,302,44,13-1000,Business Operations Specialists
36,New York,132,227459,169145,58314,1011,5979,630,12329,9193,3136,43,315,34,13-2000,Financial Specialists
36,New York,1512,231931,165072,66859,1124,5638,704,13046,9416,3630,39,277,37,15-1200,Computer Occupations
36,New York,152,13442,9531,3911,0,162,16,781,569,212,0,10,1,15-2000,Mathematical Science Occupations
36,New York,171,20446,14612,5834,64,915,49,1047,767,280,3,39,3,17-1000,"Architects, Surveyors, and Cartographers"
36,New York,172,82081,63036,19045,264,1509,273,4802,3780,1022,14,78,11,17-2000,Engineers
36,New York,173,26253,20626,5627,268,1192,144,1671,1377,294,11,50,6,17-3000,"Drafters, Engineering Technicians, and Mapping Technicians"
36,New York,191,13556,8558,4998,71,238,57,799,520,279,3,13,2,19-1000,Life Scientists
36,New York,192,23339,15119,8220,97,513,23,1261,813,448,4,25,2,19-2000,Physical Scientists
36,New York,193,23617,19421,4196,61,479,41,1353,1132,221,4,20,2,19-3000,Social Scientists and Related Workers
36,New York,194,16379,12735,3644,251,387,165,1313,1079,234,8,26,10,19-4000,"Life, Physical, and Social Science Technicians"
36,New York,195,2662,2030,632,138,11,34,166,136,30,2,1,1,19-5000,Occupational Health and Safety Specialists and Technicians
36,New York,211,162463,133281,29182,1202,4094,809,9172,7698,1474,63,206,26,21-1000,"Counselors, Social Workers, and Other Community and Social Service Specialists"
36,New York,212,21066,15066,6000,403,713,103,1418,1035,383,10,36,5,21-2000,Religious Workers
36,New York,231,107404,93261,14143,150,876,485,5515,4830,685,7,47,12,23-1000,"Lawyers, Judges, and Related Workers"
36,New York,232,38934,32730,6204,329,1193,63,2196,1851,345,19,59,3,23-2000,Legal Support Workers
36,New York,251,88188,61421,26767,353,1685,254,5341,3783,1558,14,103,16,25-1000,Postsecondary Teachers
36,New York,252,355462,311088,44374,1542,5923,704,21499,19062,2437,68,311,37,25-2000,"Preschool, Elementary, Middle, Secondary, and Special Education Teachers"
36,New York,253,55209,44895,10314,320,1386,57,3841,3158,683,12,81,12,25-3000,Other Teachers and Instructors
36,New York,254,21410,18414,2996,64,192,17,1378,1193,185,6,12,1,25-4000,"Librarians, Curators, and Archivists"
36,New York,259,121836,96035,25801,1034,3483,859,7836,6370,1466,63,186,38,25-9000,Other Educational Instruction and Library Occupations
36,New York,271,100484,73270,27214,776,3124,1236,5528,4098,1430,38,156,45,27-1000,Art and Design Workers
36,New York,272,69768,58064,11704,161,1786,352,4287,3635,652,9,85,16,27-2000,"Entertainers and Performers, Sports and Related Workers"
36,New York,273,87611,72642,14969,354,1719,440,4797,3989,808,17,85,19,27-3000,Media and Communication Workers
36,New York,274,27670,22106,5564,137,969,160,1663,1355,308,8,43,8,27-4000,Media and Communication Equipment Workers
36,New York,291,391348,280982,110366,1414,8733,574,21950,16238,5712,62,406,27,29-1000,Healthcare Diagnosing or Treating Practitioners
36,New York,292,156732,114768,41964,1176,5231,709,8700,6626,2074,61,248,26,29-2000,Health Technologists and Technicians
36,New York,299,4705,3343,1362,39,297,0,262,201,61,1,10,0,29-9000,Other Healthcare Practitioners and Technical Occupations
36,New York,3111,313299,139551,173748,6470,17826,2220,15725,7987,7738,275,882,95,31-1100,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides"
36,New York,312,8484,6543,1941,53,186,129,520,410,110,3,11,4,31-2000,Occupational Therapy and Physical Therapist Assistants and Aides
36,New York,319,76817,54780,22037,1283,3141,522,4084,3028,1056,49,149,19,31-9000,Other Healthcare Support Occupations
36,New York,331,18872,16708,2164,24,413,21,1216,1099,117,3,20,1,33-1000,Supervisors of Protective Service Workers
36,New York,332,18937,17749,1188,113,238,159,1028,983,45,3,10,2,33-2000,Firefighting and Prevention Workers
36,New York,333,111297,96749,14548,527,2109,150,6231,5550,681,25,106,8,33-3000,Law Enforcement Workers
36,New York,339,106121,79886,26235,1188,3585,385,6257,5039,1218,45,183,14,33-9000,Other Protective Service Workers
36,New York,351,72733,39999,32734,2013,3003,4629,3646,2209,1437,71,135,135,35-1000,Supervisors of Food Preparation and Serving Workers
36,New York,352,177420,101016,76404,10552,8087,19921,9777,6821,2956,315,315,583,35-2000,Cooks and Food Preparation Workers
36,New York,353,195884,138010,57874,5548,7757,8623,11632,8956,2676,183,337,266,35-3000,Food and Beverage Serving Workers
36,New York,359,55765,34800,20965,2046,2688,6304,3680,2829,851,74,114,173,35-9000,Other Food Preparation and Serving Related Workers
36,New York,371,17916,12341,5575,605,1415,223,995,746,249,22,64,10,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers
36,New York,372,286847,143630,143217,20421,30272,16575,15261,9261,6000,760,1280,620,37-2000,Building Cleaning and Pest Control Workers
36,New York,373,48013,31362,16651,8309,2527,2575,3244,2673,571,218,79,83,37-3000,Grounds Maintenance Workers
36,New York,391,6810,4450,2360,47,332,0,354,247,107,3,10,1,39-1000,Supervisors of Personal Care and Service Workers
36,New York,392,15051,12910,2141,74,654,297,935,838,97,4,24,7,39-2000,Animal Care and Service Workers
36,New York,393,19682,16653,3029,234,262,73,1493,1315,178,8,17,4,39-3000,Entertainment Attendants and Related Workers
36,New York,394,2201,2027,174,0,18,0,132,124,8,1,1,0,39-4000,Funeral Service Workers
36,New York,395,83620,42693,40927,961,4389,1151,4043,2251,1792,43,184,41,39-5000,Personal Appearance Workers
36,New York,396,20129,11158,8971,461,1805,323,835,485,350,18,54,12,39-6000,"Baggage Porters, Bellhops, and Concierges"
